@relation smoothed_train_data

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,down,left,right}

@data
240,-450,-1116,487,-609,-5792,-62.5,-282.5,-282.5,0,-91.5,-4298,-45,44.666667,-58,162.333333,-41,-1442.666667,128,-112.75,216.25,61,-45.75,-2575.75,82.8,118.4,66.8,73,-146.2,658.8,132.8,27.6,500.4,121.8,12,-780.2,108.2,199.2,171.2,-195.4,231.6,-1341.2,4,98,13.4,-97.8,49,-1841.2,-71.4,151,-177.6,-37.2,24.6,-182.8,-77.6,-53.8,39,-12.8,49,-2280.4,-113.2,70.8,-424.2,72.6,-280,-1085.4,-193.4,62.8,33.2,133.6,49.2,-1109.8,194.8,-118.6,-511.8,-25,37,-658.6,191.2,-166.6,195.8,-37,24.8,-5780.4,-207,12.8,-891.2,-353.8,353.8,719.6,-138.6,103.6,33.2,-329.4,500.2,2548.8,146.8,-176.4,-160,-48.8,-121.8,1951.2,-145.4,0.6,536.2,0,-85.2,1085.6,-210.8,129.6,-194.6,36.4,-48.6,6658.6,218.8,-47.6,782,292.6,-256,-1451,left
43,-401,2284,365,-670,-4939,44,-292.5,37,304,-91.5,4329,79,-4,-1170.666667,-183.333333,40.333333,2479.666667,88.25,-182.75,-366.75,60.5,-106.75,1219.75,-1.6,-39.4,696,-195.4,-24.6,390.6,189.8,43.2,-275.6,-24.6,158,1171.2,20.4,184.4,6.6,-219.4,72.6,-5231,-54.2,-44,704.4,85.2,-97.8,-6194.4,-80.6,152.8,297.8,-49,60.4,-706.8,24.6,67,-744,134,23.8,-2085,-298.4,38.8,-197.8,378,-585.6,2097.8,36.4,-79.2,206.6,256,-24.6,3658.8,-37.8,111.2,-502,-341.2,304.4,683.2,-147.4,47.4,-13.4,-109.4,85.2,-3304.6,-17.2,3.6,-341.6,-36.6,146.2,2756.2,-11.2,99.4,113.4,-292.8,524.2,329.2,-168,0.6,-105,-256.2,97.4,-329.4,27.8,-81.8,422,365.4,-182.8,3853.4,164.6,-76.2,-7.6,170.2,-85.2,4768,-9.6,-30,391,158.2,-170.4,1243.6,left
408,-396,979,487,-975,-24451,21,-80.5,478.5,-457.5,274.5,-8384.5,472.333333,-407,427,589,-670.333333,1768,-141.25,-41.75,299.25,228.5,-487.75,2423.5,-170.2,90.2,273,-85.4,12.2,-866,-80,151.8,35.4,-182.8,548.6,6865.6,18.4,-10.4,-194.6,109.6,-85.4,6536.4,-261.2,308.2,44,-475.4,524,-829.4,130.6,68.6,-238.4,-390,633.8,-5951.2,172.2,-83.8,-280.8,134.2,-171,-719.6,-4.2,-7.2,-20,195,-585.4,-4926.8,-90.6,28.2,-161.2,146.6,-195.4,-10902.2,335.6,-145.2,1780,-134,85.2,-5731.6,147.2,-178,403.6,134,-207.2,-585.4,-8.2,49,189.6,-207.2,341.4,-3548.6,-28.6,-101.8,-126,-60.8,219.4,1353.6,100.2,10.2,179,12,97.8,5158.4,-340,49.8,-2112.6,85.2,-60.8,3731.6,-168,132.2,-401.8,-0.2,-48.6,2158.6,11.8,-56.2,-179.6,109.2,-170.6,3316.8,left
114,-188,-994,-182,182,-3048,17.5,-217.5,912,-182,61,2530.5,55.666667,81,449,41,-40.333333,975.666667,261.5,-116,292.75,122,-167.25,4146.25,161,-107.4,529,170.6,-133.8,3438.8,13.2,47.4,168.2,73,-121.6,1853.4,-88,187.4,-536.6,-171,256.2,-963.4,-66.6,27.8,-320.8,-12.4,158.6,2463.4,-127.6,96,-289.6,-61.2,-12.2,-6499.8,-131.6,87.6,-466.8,-12.4,-60.8,-2085.2,-108.4,150.6,227.2,85.2,-73,-3853.6,246,-15,1249.4,292.6,-231.6,-6902.4,51,-70,-310.6,-268.2,243.8,-8048.8,-250,-117,-78.4,-97.4,243.8,-414.8,53,48,-77.6,-195,243.8,-1219.6,81.6,-93.6,-387.2,-85.6,183.2,1707.4,-184.2,-172.2,-1205.2,-110,0.2,6573,-60.6,10.6,313.4,267.8,-329,5670.6,199.6,99.2,212.4,-0.2,-60.6,3561,-82.4,-26,15.2,12,-36.2,-414.4,left
-184,-90,979,-426,548,-7012,-86,161.5,-345,183,-488,-4938.5,-100.333333,84,-89,0.333333,20,752.333333,-14.25,-98.75,-180,0.25,0,3399.5,96.6,-131.2,169.8,146.4,-85.2,3683,-204.8,104.8,-937.2,292.4,-243.4,5597.4,-50,-33.2,-212,-170.8,354,4829,-17.6,132.8,131.6,109.4,49.4,2012,8.2,98.6,139.8,36.4,-60.4,-1634.2,-92,117.4,-64.6,-243.8,183.2,-2488,131.2,72,749.4,-280.4,134.4,-8426.8,40.6,-45,103,268.2,-231.2,-8219.4,72.2,-307,-393.8,-195,73.4,-5207.4,14.2,25.2,-230.2,109.6,36.8,-2378.2,41.4,-137.4,-411,60.8,-85.2,-4085.2,148.8,-239,-184.6,-24.2,121.8,3585.4,-15.4,16.2,352.6,-24.2,-73.4,5024.2,12.2,118.2,269,0.2,-61.2,2817,-9.8,-75.2,263.2,-170.6,12,1097.6,-43.8,151.2,305.2,60.8,-24.4,3390,left
595,510,2674,1158,-1219,15060,54.5,-22.5,-511,213.5,0,4542.5,-102.666667,5.666667,-698,-121.666667,-40.333333,-792.666667,-42.5,-40.75,273,76.25,-91,1524.25,75.8,98.6,733,317,-170.2,4804.6,-243,-59.2,-540,-365.8,293,-536.6,-31.8,45.4,227,-49,73.4,97.6,59.8,8,395.6,60.8,-60.8,-4768.2,67,9.8,-158.4,-12.4,-36.4,-3378,-69.2,-22.2,-601.4,-0.2,-268.2,-3829.2,159.8,-67.8,-100.2,207.2,-182.8,-6060.8,13.8,-34.4,181.2,-268.2,244.2,-6097.4,-18.6,24.4,-443.2,-110,256.4,1414.6,4.6,-8,-221.6,-0.2,146.6,-463.4,-9.2,-32.6,-161,-426.8,487.8,-2561,-59.2,-47.8,164.2,-231.6,329.2,597.4,-37.4,20.2,-307.8,463.4,-451.2,6048.4,6.8,-32,461.6,36.8,-49,5585.2,-65,-7,195.6,-73,-36.8,3012.2,1.8,-56.6,34.4,121.8,-85.2,1280.8,left
-13,-166,-2366,-487,121,2012,-241.5,142.5,-145.5,183,-61,4573,-154.666667,152,-464,304.666667,-142,7581,268,-129.25,1019.5,0,-30.5,701,-249.4,-127.6,716.4,48.6,-60.8,902.2,180.2,-129.6,707.4,231.2,-85,-1000.2,-10.4,2,10,-293,329.4,-1280.8,78.8,-40.4,287,-329.6,207.4,-8707.4,-181.4,112.8,-849.6,-37.2,0.4,-3268.4,253.6,121,-758.6,-25,48.8,1195,-228,196.8,35.4,-122.2,24.6,-792.8,176,-45.4,527,146.2,-158.4,-5780.4,-25.2,43.8,-593.8,12.4,-73,-1000.2,-24.6,-195,401.2,85.6,134,890,-121.8,-19.2,167,-36,-36.4,-5158.6,-1.4,-48.2,-323.8,24.6,60.8,390,-40,-39.2,-530,109.8,-182.8,5316.6,55.8,-87,532,48.8,60.8,6792.2,-3.6,178.8,-381.2,-97.6,-48.6,2963,110.8,34.6,-126.8,11.8,73.4,3682.6,left
-473,203,-922,243,-731,2134,223.5,-202.5,1093.5,243,-335.5,-4176.5,364.333333,-310.333333,701,-61.333333,20,-731.666667,-67.25,102.25,-232,380.75,-228.75,9649.25,33.6,-79.2,-281.8,292.6,-85.6,3061,13.8,29,-92.2,-280.2,316.6,1158.6,-129.8,174.6,-123,-11.8,268.2,7146.2,-208.6,255.2,-422.2,-11.8,-12,-4475.6,58,-50.6,194.8,-231.4,49,-10036.6,-13.2,111.6,277.2,-122,-194.6,-3793,95.6,-50,96,329.2,-219,-8732,76.6,-153.2,-807.4,-292.6,-206.8,-12951.4,97,-116,1009.8,-24.6,122.2,-2890.4,178.8,-182.2,977.2,-207.2,183.2,780.4,-54,22.6,130.6,-463,634.2,280.4,-36,-10.4,4.2,61.2,-12,7999.8,55.2,48.8,609.2,61.2,268.2,8292.6,-87.6,40.2,-1022,36.8,-121.8,7878,-205.2,139.6,-985.8,134,-48.8,1561.2,40.2,-53.8,-126.4,292.4,-365.6,-1267.8,left
-29,21,-1180,-365,121,2865,-35.5,197.5,-69,305,-305,2743,15,-74.333333,-532.333333,61.333333,-0.333333,5222.666667,-19,51.5,-331.75,-75.75,60.5,3124.5,-176.4,102.8,-710,97.8,-97.8,5243.4,46,-112,277.2,122.2,-24.6,1975.4,54,-122,126.8,-267.8,316.6,1524.2,-3.4,61.8,252,36.8,36.4,451.2,-9,-47.2,155.2,73.4,-97.4,-3000,164,-49,649.6,-97,48.8,-6060.8,-176,65.8,-947.2,171,-329,-5097.4,42.8,-34.2,469.4,61.2,134.4,-7219,205.8,-157.4,564.2,-316.6,244.2,-8865.2,3,-40,43.4,-60.8,85.6,-2889.8,-36.8,-58.6,47.2,-170.6,134.2,-2207,138.2,-3.6,885.2,-450.8,621.8,4073.2,-64.8,27,-452,280.8,-414.6,9597.4,-252.6,86.2,-517.6,122.2,-158.8,6853.4,19.6,31.8,64.2,36.8,-0.2,4768.2,50.6,1.2,9.2,146.6,-60.8,3926.8,left
491,633,742,-243,487,2621,349,-676.5,1362.5,-304,30.5,2103,-1.333333,249.333333,-1207,20.666667,-40.333333,1280.333333,5.25,-285.25,-691,76.25,-91,1890,156,-33.2,342.2,146.2,-109.2,2390,-88.2,-104.2,126.2,-36.8,25,3304.8,-175.6,382.4,-512.2,292.2,-36,4439,13,-102.2,709.4,-36.8,36.8,-2524.4,-15,275.2,427.8,-109.6,121.8,-195.2,-193.2,146.8,-136.6,-121.8,-0.2,-4780.4,50.8,-42.4,-556,85.6,134,-9621.8,31.2,-139.6,206.4,-328.8,292.2,-6878,-86.6,-55.6,-177.8,207.6,-122.2,-2231.8,-22.8,11.2,201.8,12.4,-73.4,-4109.8,-29.6,-16,-333.6,-121.4,267.8,2182.6,-55,22.2,276,110,-268.6,7024,5.2,22.6,-301.4,24.6,-110,2048.6,72.2,-5.4,191.6,-231.6,146.2,5194.8,35.6,-51.6,-73.8,73,12.4,3670.6,64.6,-94,131,97.4,-170.4,24.6,left
219,-63,-1301,365,-548,-1280,51,25,589,212.5,0,7347.5,218,-255,779,141.666667,-182.666667,6117.666667,62.25,-142.75,-7.5,30.25,-45.75,1737.75,64.6,-85.6,-366.2,133.8,12,1780.4,-19.6,-43.4,209.4,-256.2,182.4,1707.2,-34.2,133.2,205.8,12.2,-12.4,-2207.2,-127.4,243.2,-510.6,-73,450.8,-7792.4,-43.4,129.4,5.2,-109.6,-12.4,-4658.4,-36.6,79.2,463.8,-121.8,-73,-1951.2,-3.2,114.4,241.2,304.8,-243.4,-573.4,-33,-53.8,-610.6,-73,-73,-2122.2,68.8,-135.8,3.8,-73,-109.6,1731.6,116.2,23,711.6,-109.6,97.8,451.2,-103,-58.2,57.6,-85.2,182.8,-1329.2,-8.6,150.8,-315.4,-182.8,268.2,-1926.6,20.8,-134.2,58.6,-134,85.6,1012.2,17.4,52.6,-210.6,85.2,-182.8,1317,-120.4,-94.8,-816.8,255.6,-134,4048.6,70.6,55.2,-205.4,36.4,-48.6,2622,left
291,-166,-1953,60,-426,-4573,514,-120,93,273.5,-395.5,1646,529.333333,39.666667,1877.666667,243,-263.666667,4572.666667,249.25,-299.5,-160.25,136.75,-106.5,2728.5,-21.2,161.2,627.8,267.8,-146,3524.2,-38.4,93.2,546.4,-207.6,158.6,1743.8,-143.6,116.2,-286.2,-36.8,207.4,695,-335.6,21.2,-988.2,-61.2,756,-5402.2,-212.6,262.6,161.4,109.2,-146.2,-963.4,-47.2,-62.4,-571.4,-329.6,134,-3865.6,69.4,-99.6,394.6,377.6,-353.6,-4255.8,-156,-76.2,177.4,-219.8,73,-8999.4,-86.6,154,-271.8,-183.2,-573,-2731.4,117.8,43.8,-67.6,-195.4,232,-6512,99.6,-144.6,-267.2,85,-48.2,-3573.2,18.8,107,-205.8,-317.2,476,926.6,84.6,12,120.4,280.2,-243.4,6267.8,79.8,-195.4,192.6,85.4,-73,4523.8,-98.2,-63.2,92,-12.2,-48.8,5158,-28.4,54.6,259.4,24.2,12,2877.6,left
-333,128,-2584,975,-1219,8902,-37.5,118,-270.5,366,-152.5,5579,229.333333,-303,-326,-60.666667,-142,3211.333333,-88.75,167.25,-302.25,183,-289.25,3124.75,89.8,-108.6,402.2,353.6,-267.8,2999.8,53,-17.6,502.8,-268.2,134.4,536.6,-68.8,225,84.8,-390.2,512.4,719.4,-133,238.6,187.2,-0.2,158.6,-768.4,78.2,-124.6,233.4,-195,268.4,-2890,-126,140.4,-625.8,-463,353.4,-3792.4,-82.2,98.2,-324.4,97.8,12.2,-5024.2,230.2,-391,283,73.4,-256,-8743.4,-113.2,5.2,137,-133.8,12.4,-8316.6,46,-135.4,-46.2,109.8,-97.4,-4585.2,-24.8,32,156.8,134.2,-109.6,-1804.8,156.4,-139.8,462.8,-109.4,219.4,585.4,-124.4,127.2,-432.4,170.8,-268.2,3841.2,82.8,-139,-97.6,24.6,36.4,7085,-39,105.8,49.2,-73,36.4,5633.8,62.8,-71.8,65.4,-36.6,12,2902.2,left
-236,195,-1451,487,-792,8170,-118,165.5,-327,456.5,-122,7591,105.666667,-151,500.333333,162.333333,-203,3130,-5,28.75,419.25,228.25,-258.75,3688.75,28.6,-17.2,5.2,97.4,-12,1926.8,10.2,30.8,278.8,-158.4,158.4,2548.8,31.8,-51.2,382,-97.4,48.8,-1134,-79,154.2,-229,-60.8,146,-1073,-25,37.2,-277.4,-73,109.4,-3389.8,-97.4,129.8,26,-231.6,60.6,-5926.4,137.8,-1.2,483.2,182.8,-73.2,-8706.6,206.8,-197.6,838,-378,207.2,-7767.6,220.4,-50.4,478.8,-61.2,24.6,-6243.4,-3.8,-26.6,-194,-146.2,170.6,-2243.6,79.8,-103.2,-44.6,109.6,36.4,1463.4,-46.2,-134.6,-404.8,-12.4,-97.8,3426.6,-204.6,183.2,-1097.6,365.8,-268.6,7853.2,-217,-7.8,-527.4,-170.6,243.4,9438.4,34.8,-32.8,138.4,24.2,-61.2,3109.4,-10.2,-2.2,19,12.2,-73.2,2073,left
-50,-387,-962,548,-548,3414,69,-77.5,-120.5,-152.5,152.5,-2195,116.333333,-27,74,304.666667,-243.666667,711.333333,-92.5,15.5,-928.5,198.25,-197.75,6021.25,-85,-125.6,-575.4,122.2,-97.4,5926.6,-134.8,95.2,-234.2,146.6,-60.8,1756,83,20.4,372.8,-121.8,171,2731.6,-12.4,88.4,-180.4,-48.6,146.6,2560.8,87.8,16.6,736.6,-158.4,158.6,-5670.8,101.4,75.6,449.4,12,-97.2,-5402.4,175.2,21.4,408.6,-24.6,-194.8,-3329.2,-32.2,-104.4,-598.8,146.2,-207,-6463.4,-140.8,-57.2,207.6,-268.2,12.6,-10097.4,14,-53.6,-352.2,426.6,-511.6,-3792.6,158.6,41.8,623,-317,512.6,-1951.2,8.2,-16.2,278.2,-256,463.8,2341.4,-105,94,378.6,170.6,-255.6,7133.8,104.8,-55.8,-167.2,-158.8,658.8,7048.6,-17.2,-0.6,344.4,-841.4,963.6,3036.6,-178.4,8.8,-501.2,195,-316.8,1170.8,left
-219,-187,-1547,0,-304,7073,555.5,-184,68.5,182.5,-30.5,1799,-124.333333,171.333333,430.333333,-183,81,2886,123,-47.5,719.5,30.25,-213.5,1585.25,41.4,-64.8,164.4,-12.2,48.6,-1012.2,65,-14,616.6,-97.4,73,634,-322,143.8,259.2,-24.2,97.4,2816.8,103,-4,-231.8,110,-48.6,109.8,-118.2,96.6,-565.2,146.6,12.4,-1304.8,-41,130.6,114,61.2,-231.2,305,-3.8,17.8,-624.6,61.2,-85.2,-4511.8,124.4,-222.6,-340.4,-280,-24.2,-7938.6,-108.4,-440.2,416.4,-182.8,219.4,-7365.4,2.2,30.2,432.8,-73,73,-2011.8,-36.4,-29.6,-519,60.8,60.8,2695.2,-70,2.6,318.6,-122.2,317,2158.6,-17.2,126.6,88,219,-109.6,4024.6,106.2,321.8,-415.4,182.4,-231.6,7902.4,22.8,-109.8,-441.6,-280.8,329.2,4268.4,32.6,-42.6,240.2,-122.2,134,-1341,left
-410,-384,2113,-365,60,-670,-252.5,-94.5,3262.5,61,-244,-792,-59.333333,45,982.666667,20.666667,-223.333333,-954.666667,-19,29.75,-223,183,-243.5,4070.5,189.6,-107.8,830,97.8,-182.8,6780.6,98.6,146.8,-925.6,-158.4,280.8,2536.6,112.8,89.4,-1296.2,85.6,85.6,3609.6,9.6,35.8,-592.2,85.6,85.6,2695,33.4,-45.8,157,24.6,-85.2,-3804.8,-249.2,172.6,-494.6,-170.6,244.2,-10865.4,-79.8,57.4,831.8,-48.6,-73,-9145.8,-12.6,128.2,-736.6,-243.8,110,-8926.4,51.6,-114.8,399.6,-219.8,85.6,-7012,22.8,-64.4,202.8,-24.6,183.2,-756.2,54.8,-51.6,-266.6,377.6,-377.6,6633.8,82.4,-134,-418.8,72.8,12.6,6304.4,-12.8,-202.6,709.2,48.4,0.4,6353.2,-23.8,55.2,-394.8,182.6,-72.8,5316.8,-32.8,95.2,-180.4,-134.2,61.2,951.2,11,-6.8,-65,-292.6,280.6,-2524.4,left
111,972,271,-487,304,-22743,46,-70,-283,-426,578.5,-23932,124.666667,100.666667,744.333333,-507.333333,405.666667,-18373.33333,-100,-151.75,-862.5,-395.5,121.5,-9100.25,-92.6,-379.2,380.2,-389.4,170.2,-597.4,-68.2,-199.6,-67.6,244.4,-219.8,7573,8.8,-105.8,-10.4,402.6,-500,4951,78.6,-253.2,-392,61,-85.2,14792.4,289.8,166.8,902.8,475.4,-121.8,16024.2,262.6,547.6,74.2,682.4,-450.8,8195.2,123.2,10.8,403.2,-207.6,85.6,-5829,1,154.4,89.6,-158.8,268.2,7731.8,-150.6,223,-49,280.4,-170.6,1670.8,-209,-44,-214.2,-49,-48.6,-7170.6,-169.2,-171.8,-453.8,-219.4,243.8,-7048.6,-75.6,-4.8,-389.6,0.2,146.2,2841.8,-28,-19.8,31.4,-36.4,-36.4,-3109.2,-2.8,-29.2,-4,0,-0.2,-5231.2,-0.8,0,3,-61,36.4,-1560.4,-0.8,3,0.8,-12.6,-12,-548.2,right
227,54,2081,-670,853,5548,854,-48,1234.5,-792,335.5,-9726,57.666667,112,836,-1422,304.666667,-22683,230,151.25,112.25,-533,183,-16677,-42.4,-222.6,119.8,-316.8,61.2,2877.8,-57.8,-24.8,-419.4,48.8,-182.4,-4353.6,-168.4,-16,-729.8,609.6,-182.4,2878,-84,-296,-1395,1170.2,-194.6,22353.4,69,-216,341.6,621.6,-414.2,21012.2,76.4,237,496.8,426.8,-170.6,2427,-31.6,52,-285.6,122.2,12,7280.6,-172.2,41.4,232.6,-377.6,145.8,3549,45.2,242.4,893.4,-280,24.2,-7438.6,-249.6,102.8,-435.8,-304.4,377.6,-7524,-38,-6.4,-617.8,-134,146.2,-4670.4,46,-39,288,-49,24.6,-4036.2,2,-6.2,1.6,60.8,-84.8,-2414.4,4.6,-12.2,0.4,-121.8,61.2,-1316.8,-1.8,-6.4,2.4,48.6,-36.2,-158.4,5.4,-6.6,-1,-24.6,0.4,-646.2,right
868,-684,2022,-304,365,-5060,427.5,-138.5,-99,-304,-30.5,-9755.5,-63.333333,399.666667,-137.666667,-1137.333333,1056.666667,-14999.33333,-165.25,234,-130,-609.25,442,-16783,245.4,-516.4,364.8,-463.2,97.6,-4999.6,-173.6,69.6,-651.8,134,-207,-7048.4,47.4,182.4,1000.4,219,256.2,6390.4,-77.6,-172.4,-137.4,865,-450.8,20317,-84,-71.6,-392.4,816.2,-450.8,25755.8,-267.6,505.4,-703.4,621.4,-121.8,11621.8,-4.4,93.4,247.6,-402.8,317,4207,-226,-134,-959.2,158.2,-402.4,255.8,115,-69.4,221.2,-256.2,-85.6,-11329.4,211.4,-115,500,-341.6,109.6,-12280.6,20.4,7,339.2,-146.8,48.6,-6280.8,4.2,-27.8,0.4,329,-158.6,3865.6,6,9.2,-4,-353.6,280.2,-2549,0.6,0.2,0.4,60.8,-85.4,-49,4.8,-3,-2.4,0,11.8,-36.8,1.8,2.4,0.2,-60.6,24,-329.4,right
-279,-109,-1048,182,-60,-6158,201,420.5,-219,-61,-90.5,-3475,-160.666667,134.666667,-747,162.333333,-121,-1849.333333,-441.5,240,-1583.75,-640.25,244.5,-10502.75,-228.2,-51,-598.2,-427,147,-10353.4,-53.4,-55.8,157,-231.8,-48.2,7695.2,-81.6,-291.6,71.4,-24.8,-12,-3012.2,425.6,-117.4,1628.6,524,-402.4,-7134,107.8,-169.4,358.2,475.2,85.4,21426.8,4.4,210.4,1016.6,829,-402.4,18829.4,191.8,112.2,311.4,158.4,195,61.2,7.8,200.6,-30.6,146.2,-48.6,6049,-335,34.4,-1178.8,-329.4,171,8354,238.6,-25.2,909.4,85.2,-341.2,-12841.2,221,-161.6,-418.2,-365.8,231.6,-8097.6,-83.2,-33,-259.2,36.8,-97.8,-6231.6,-7.6,-77.4,46.6,12.4,-12.4,-1621.8,6,2,-1.2,-243.4,255.6,-73.4,6.2,2.4,-0.2,12.4,23.8,-182.8,3,1.8,-1.4,0.2,-0.6,-268.2,right
279,36,3381,-304,0,-15914,-312.5,326,-126.5,-578.5,365.5,-9725,471.333333,-22.333333,1100.666667,-487,0,-13698.66667,-192.5,147.5,201.75,-289.25,-365.75,-11234.25,0,-85.2,7.6,49,-24.4,12915,-24.4,-164.2,-746.2,841.4,-2524.4,-7987.4,6.2,-344.2,-680,-109.8,1561,7195.4,-319.8,140.2,-693.6,341.2,280.4,19634.2,140.4,2.6,-555.2,634,304.8,14329.4,-216.4,157.8,-920,24.4,-97.4,-8524.2,-16.2,203,99.4,-670.8,2451.2,11195.2,119.2,224,730,329.2,-1731.8,-4316.8,34.8,-125,37.2,-12.4,-317,-11536.2,12.6,-118.8,394,-402.4,-24.6,-5317,215.2,-70.6,915.8,-36.8,73,-4512,-16.8,-46.4,-26,-121.8,97.4,-280.2,-0.2,-8.2,2.6,12,24.6,890.2,1.4,1,-2.4,-36.6,48.6,-97.4,1.8,0,3.6,24,0.2,-146.2,-17.6,90.4,-5,-48.8,85.2,902.4,right
-275,-362,-2051,-426,548,-23780,-212,-176,1586,-1645.5,487,-21829,150.333333,-304.666667,329,-568.666667,101.333333,-16442.66667,-459.5,-425.25,94.75,-746.5,258.75,-7865.75,9.2,-191,-18.4,134.4,-110,-524.4,203.2,-165.6,1019,219.6,-561,-3585.4,75.2,-106.4,-330.8,926.6,24.4,14378,-95.2,393,151.6,694.8,-292.8,15877.8,372.8,272.4,-492.4,1231.2,-524.2,17316.8,-79.8,301,-204.4,-73.4,85.4,6743.8,-136.6,168.4,-601.2,-524.6,609.6,2560.8,42.2,72,-287.8,-158.6,-329.2,-4890.6,28.8,-314.4,-344,-438.8,292.6,-7439.2,10.4,-19.4,418,-609.6,231.6,-13207.2,88.8,-200,224.6,-0.2,-49,-7024.4,6.8,-21.4,-5.8,365.8,-146.6,5243.8,-16.2,14.6,-15.2,-122.2,85.2,-1609.6,-6.8,13.2,-2.2,-24.6,-0.2,1170.6,3.2,-3.8,2.8,-49,73,1280.4,0.6,-1,1.4,-49,24.6,-85.6,right
314,535,919,-731,426,6097,-255.5,424,-1869.5,-152.5,-30.5,1189,-154.333333,-281,-1749.333333,-345.333333,-731.666667,-18414.33333,434.75,-18,964,-609.5,-106.75,-19496.5,-154.8,-147.6,794,-341.4,-0.2,-13963.2,-122.6,-342.8,-127.8,134,-121.8,-3402.2,-54.6,-491.8,-196.2,426.8,-73,6951.2,333,170.6,1690.8,426.8,756.2,27731.4,-80.4,55.4,245.2,1170.6,0.2,25511.8,299.4,216.2,-636.4,512.4,-219,15804.8,48.2,258.6,-55.4,231.8,-194.6,3512.4,136.2,302.2,944,-353.4,85.6,-8438.6,-240.6,-12,-655,-231.4,-268.2,-15121.6,-259.2,-38,-1020.6,-694.8,97.8,-10426.4,-150,-59.4,-154.6,-73.2,110,-365.6,1.6,-19.8,-1,-48.8,-158.4,2012.2,18,23.2,-2.4,-426.8,1195.2,-597.6,-2.4,2.6,16.6,48.6,-133.8,-2951.2,-8,-4.8,4.4,-36.6,36.6,-73.4,9.8,-8.2,-1,-61,85.4,-1719.8,right
